Id;Team;IdActivity;IdEvent;IdLocation;IdStudent;MatchValue
92856;108;14;1093;62;1296;0
92857;78;22;1093;2;1182;0
92858;78;22;1093;2;1348;0
92859;104;16;1093;63;1183;0
92860;104;16;1093;63;1284;0
92861;116;16;1093;63;1184;1694
92862;116;16;1093;63;1287;1694
92863;126;4;1093;8;1188;1729
92864;126;4;1093;8;1276;1729
92865;118;67;1093;23;1189;0
92866;118;67;1093;23;1293;0
92868;86;16;1093;63;1427;0
92869;114;49;1093;11;1192;0
92870;114;49;1093;11;1292;0
92871;103;14;1093;62;1194;1820
92872;103;14;1093;62;1277;1820
92873;122;4;1093;8;1195;0
92874;122;4;1093;8;1263;0
92876;50;49;1093;11;1305;1631
92877;124;5;1093;58;1200;0
92878;124;5;1093;58;1302;0
92882;10;5;1093;58;1384;0
92883;109;66;1093;14;1204;0
92884;109;66;1093;14;1280;0
92885;58;24;1093;3;1206;1505
92886;58;24;1093;3;1259;1505
92887;58;24;1093;3;1323;1505
92888;52;27;1093;1;1207;0
92889;52;27;1093;1;1338;0
92890;49;24;1093;3;1208;0
92891;49;24;1093;3;1248;0
92892;49;24;1093;3;1349;0
92893;51;49;1093;11;1209;0
92895;115;16;1093;63;1210;0
92897;66;18;1093;12;1211;1022
92898;66;18;1093;12;1255;1022
92899;66;18;1093;12;1308;1022
92900;112;14;1093;62;1212;0
92901;112;14;1093;62;1291;0
92902;54;27;1093;1;1215;0
92904;128;5;1093;58;1216;1365
92905;128;5;1093;58;1265;1365
92906;128;5;1093;58;1283;1365
92907;73;67;1093;23;1217;0
92908;73;67;1093;23;1252;0
92909;73;67;1093;23;1334;0
92910;68;4;1093;8;1219;0
92911;68;4;1093;8;1246;0
92913;64;21;1093;6;1220;0
92914;64;21;1093;6;1344;0
92915;69;66;1093;14;1222;0
92916;69;66;1093;14;1309;0
92917;75;14;1093;62;1223;0
92918;75;14;1093;62;1300;0
92919;67;24;1093;3;1224;1631
92920;67;24;1093;3;1310;1631
92921;107;24;1093;3;1225;1631
92922;107;24;1093;3;1240;1631
92923;63;18;1093;12;1230;1729
92924;63;18;1093;12;1250;1729
92925;63;18;1093;12;1339;1729
92926;120;14;1093;62;1231;0
92927;120;14;1093;62;1359;0
92928;48;66;1093;14;1232;0
92929;48;66;1093;14;1341;0
92930;47;49;1093;11;1233;0
92931;47;49;1093;11;1314;0
92932;61;24;1093;3;1235;1505
92933;61;24;1093;3;1307;1505
92934;56;16;1093;63;1238;1330
92935;56;16;1093;63;1304;1330
92936;57;49;1093;11;1239;0
92937;57;49;1093;11;1315;0
92938;59;14;1093;62;1242;0
92939;59;14;1093;62;1324;0
92940;60;24;1093;3;1243;0
92941;60;24;1093;3;1325;0
92942;72;21;1093;6;1244;966
92943;72;21;1093;6;1247;966
92944;72;21;1093;6;1329;966
92945;55;49;1093;11;1245;0
92946;55;49;1093;11;1326;0
92947;76;21;1093;6;1249;0
92948;76;21;1093;6;1320;0
92949;65;16;1093;63;1251;0
92950;65;16;1093;63;1330;0
92951;70;49;1093;11;1253;0
92952;70;49;1093;11;1332;0
92953;71;18;1093;12;1254;0
92954;71;18;1093;12;1322;0
92956;32;24;1093;3;1364;0
92957;110;14;1093;62;1264;0
92958;110;14;1093;62;1347;0
92959;74;18;1093;12;1267;0
92960;74;18;1093;12;1316;0
92961;53;27;1093;1;1273;0
92962;53;27;1093;1;1303;0
92963;119;24;1093;3;1282;0
92964;119;24;1093;3;1362;0
92966;92;49;1093;11;1397;0
92968;9;21;1093;6;1368;0
92969;102;18;1093;12;1318;0
92970;102;18;1093;12;1411;0
92972;77;27;1093;1;1346;0
92973;62;27;1093;1;1328;0
92974;62;27;1093;1;1412;0
92975;14;27;1093;1;1367;0
92977;16;27;1093;1;1388;0
92991;NULL;49;1093;11;1154;2093
92994;NULL;27;1093;1;1168;1365
92995;NULL;21;1093;6;1170;1505
92996;NULL;21;1093;6;1179;1988
92998;NULL;16;1093;63;1196;1694
92999;NULL;49;1093;11;1198;1365
93000;NULL;16;1093;63;1199;0
93001;NULL;27;1093;1;1214;0
93002;NULL;5;1093;58;1218;0
94263;131;3;1094;69;1377;0
94265;13;27;1094;1;1416;2254
94267;6;10;1094;2;1414;0
94269;139;22;1094;2;1435;0
94273;29;66;1094;14;1420;0
94275;30;14;1094;62;1374;0
94277;4;10;1094;2;1361;0
94279;138;5;1094;58;1350;1827
94281;142;27;1094;1;1439;1596
94283;11;66;1094;14;1385;0
94285;19;14;1094;62;1390;0
94287;40;18;1094;12;1365;1827
94289;44;67;1094;23;1378;0
94291;134;10;1094;2;1431;0
94293;136;4;1094;8;1430;0
94295;3;4;1094;8;1382;0
94297;17;4;1094;8;1417;0
94299;31;67;1094;23;1379;0
94301;141;67;1094;23;1380;0
94303;15;4;1094;8;1387;0
94305;132;4;1094;8;1413;0
94307;18;5;1094;58;1389;1463
94309;8;66;1094;14;1383;0
94311;129;14;1094;62;1371;1638
94313;41;67;1094;23;1376;0
94315;37;27;1094;1;1408;1267
94317;43;22;1094;2;1373;0
94321;35;67;1094;23;1363;0
94323;24;66;1094;14;1404;0
94325;42;3;1094;69;1424;0
94327;45;66;1094;14;1405;0
94330;38;4;1094;8;1333;0
94332;28;66;1094;14;1372;0
94334;130;3;1094;69;1423;0
94336;82;66;1094;14;1426;0
94338;7;4;1094;8;1415;0
94340;140;16;1094;63;1429;0
94342;21;24;1094;3;1391;1827
94344;137;66;1094;14;1434;0
94346;22;49;1094;11;1418;1827
94348;135;4;1094;8;1433;0
94350;23;14;1094;62;1419;1267
94352;101;4;1094;8;1360;0
94354;33;14;1094;62;1356;1596
94357;95;10;1094;2;1342;0
94359;97;3;1094;69;1425;0
94361;83;4;1094;8;1394;0
94363;25;24;1094;3;1375;1862
94365;93;49;1094;11;1399;0
94367;150;67;1094;23;1358;0
94369;88;4;1094;8;1428;0
94372;91;22;1094;2;1396;0
94375;96;10;1094;2;1392;0
94377;146;18;1094;12;1401;1638
94379;145;24;1094;3;1437;1267
94381;98;5;1094;58;1393;1498
94382;117;14;1094;62;1133;1862
94383;117;14;1094;62;1288;1862
94384;106;18;1094;12;1136;1638
94385;106;18;1094;12;1281;1638
94387;80;5;1094;58;1369;2226
94389;94;5;1094;58;1398;1953
94391;90;66;1094;14;1409;0
94393;99;66;1094;14;1400;0
94395;100;22;1094;2;1370;0
94396;121;5;1094;58;1149;1764
94397;121;5;1094;58;1290;1764
94398;105;14;1094;62;1150;735
94399;105;14;1094;62;1279;735
94401;36;18;1094;12;1355;1764
94403;87;5;1094;58;1403;1596
94408;149;22;1094;2;1436;0
94409;113;5;1094;58;1166;1596
94410;113;5;1094;58;1286;1596
94412;147;18;1094;12;1402;1638
94414;148;24;1094;3;1438;1267
94415;125;16;1094;63;1175;1428
94416;125;16;1094;63;1275;1428
94417;111;24;1094;3;1176;0
94418;111;24;1094;3;1274;0
94419;144;24;1094;3;1177;1638
94420;144;24;1094;3;1283;1638
94422;89;5;1094;58;1336;791
94424;123;4;1094;8;1272;0
94425;108;3;1094;69;1181;0
94426;108;3;1094;69;1296;0
94427;78;67;1094;23;1182;0
94428;78;67;1094;23;1348;0
94429;104;49;1094;11;1183;2121
94430;104;49;1094;11;1284;2121
94431;116;24;1094;3;1184;1099
94432;116;24;1094;3;1287;1099
94433;126;18;1094;12;1188;1638
94434;126;18;1094;12;1276;1638
94435;118;66;1094;14;1189;0
94436;118;66;1094;14;1293;0
94438;86;67;1094;23;1427;0
94439;114;18;1094;12;1192;0
94440;114;18;1094;12;1292;0
94441;103;27;1094;1;1194;1428
94442;103;27;1094;1;1277;1428
94443;122;67;1094;23;1195;0
94444;122;67;1094;23;1263;0
94446;50;24;1094;3;1305;1498
94447;124;27;1094;1;1200;1463
94448;124;27;1094;1;1302;1463
94452;10;27;1094;1;1384;1764
94453;109;16;1094;63;1204;0
94454;109;16;1094;63;1280;0
94455;58;14;1094;62;1206;1267
94456;58;14;1094;62;1259;1267
94457;58;14;1094;62;1323;1267
94458;52;16;1094;63;1207;1764
94459;52;16;1094;63;1338;1764
94460;49;5;1094;58;1208;1596
94461;49;5;1094;58;1248;1596
94462;49;5;1094;58;1349;1596
94463;51;66;1094;14;1209;0
94465;115;49;1094;11;1210;1638
94467;66;67;1094;23;1211;0
94468;66;67;1094;23;1255;0
94469;66;67;1094;23;1308;0
94470;112;27;1094;1;1212;1428
94471;112;27;1094;1;1291;1428
94472;54;49;1094;11;1215;1764
94474;143;14;1094;62;1216;1463
94475;143;14;1094;62;1265;1463
94476;73;4;1094;8;1217;1827
94477;73;4;1094;8;1252;1827
94478;73;4;1094;8;1334;1827
94479;68;49;1094;11;1219;1463
94480;68;49;1094;11;1246;1463
94482;64;27;1094;1;1220;0
94483;64;27;1094;1;1344;0
94484;69;24;1094;3;1222;1155
94485;69;24;1094;3;1309;1155
94486;75;16;1094;63;1223;1764
94487;75;16;1094;63;1300;1764
94488;67;14;1094;62;1224;1155
94489;67;14;1094;62;1310;1155
94490;107;18;1094;12;1225;1463
94491;107;18;1094;12;1240;1463
94492;63;16;1094;63;1230;1638
94493;63;16;1094;63;1250;1638
94494;63;16;1094;63;1339;1638
94495;120;27;1094;1;1231;1498
94496;120;27;1094;1;1359;1498
94497;48;49;1094;11;1232;1764
94498;48;49;1094;11;1341;1764
94499;47;16;1094;63;1233;1267
94500;47;16;1094;63;1314;1267
94501;61;27;1094;1;1235;1463
94502;61;27;1094;1;1307;1463
94503;56;27;1094;1;1238;1099
94504;56;27;1094;1;1304;1099
94505;57;4;1094;8;1239;1428
94506;57;4;1094;8;1315;1428
94507;59;18;1094;12;1242;0
94508;59;18;1094;12;1324;0
94509;60;5;1094;58;1243;1596
94510;60;5;1094;58;1325;1596
94511;72;67;1094;23;1244;0
94512;72;67;1094;23;1247;0
94513;72;67;1094;23;1329;0
94514;55;18;1094;12;1245;0
94515;55;18;1094;12;1326;0
94516;76;49;1094;11;1249;0
94517;76;49;1094;11;1320;0
94518;65;5;1094;58;1251;0
94519;65;5;1094;58;1330;0
94520;70;24;1094;3;1253;0
94521;70;24;1094;3;1332;0
94522;71;24;1094;3;1254;0
94523;71;24;1094;3;1322;0
94525;32;49;1094;11;1364;0
94526;110;18;1094;12;1264;0
94527;110;18;1094;12;1347;0
94528;74;49;1094;11;1267;0
94529;74;49;1094;11;1316;0
94530;53;49;1094;11;1273;0
94531;53;49;1094;11;1303;0
94532;119;14;1094;62;1282;0
94533;119;14;1094;62;1362;0
94535;92;16;1094;63;1397;0
94537;9;49;1094;11;1368;0
94538;102;27;1094;1;1318;0
94539;102;27;1094;1;1411;0
94541;77;16;1094;63;1346;0
94542;62;18;1094;12;1328;0
94543;62;18;1094;12;1412;0
94545;133;22;1094;2;1432;0
94546;14;24;1094;3;1367;0
94548;16;24;1094;3;1388;0
94562;NULL;22;1094;2;1154;0
94565;NULL;16;1094;63;1168;1463
94566;NULL;16;1094;63;1170;0
94567;NULL;18;1094;12;1179;2002
94569;NULL;66;1094;14;1196;0
94570;NULL;4;1094;8;1198;0
94571;NULL;14;1094;62;1199;1638
94572;NULL;18;1094;12;1214;1827
94573;NULL;16;1094;63;1218;1638
94576;NULL;66;1094;14;1441;NULL
94895;131;49;1095;11;1377;2072
94897;13;5;1095;58;1416;1897
94899;6;5;1095;58;1414;1533
94901;139;10;1095;2;1435;0
94905;29;10;1095;2;1420;0
94907;30;10;1095;2;1374;0
94909;4;5;1095;58;1361;1666
94911;138;4;1095;8;1350;1932
94913;142;49;1095;11;1439;2023
94915;11;4;1095;8;1385;2758
94917;19;5;1095;58;1390;1498
94919;40;67;1095;23;1365;0
94921;44;66;1095;14;1378;0
94923;134;4;1095;8;1431;0
94924;134;4;1095;8;1442;0
94926;136;67;1095;23;1430;0
94928;3;18;1095;12;1382;1141
94930;17;67;1095;23;1417;0
94932;31;49;1095;11;1379;1932
94934;141;66;1095;14;1380;0
94936;15;27;1095;1;1387;2296
94937;15;27;1095;1;1443;2296
94939;132;5;1095;58;1413;1897
94941;18;67;1095;23;1389;0
94943;8;27;1095;1;1383;1708
94945;129;24;1095;3;1371;1498
94947;41;5;1095;58;1376;1498
94949;37;10;1095;2;1408;0
94951;43;67;1095;23;1373;0
94955;35;66;1095;14;1363;0
94957;24;49;1095;11;1404;2072
94959;42;27;1095;1;1424;1932
94961;170;10;1095;2;1359;0
94963;151;27;1095;1;1405;0
94965;38;14;1095;62;1333;0
94967;28;22;1095;2;1372;0
94969;130;27;1095;1;1423;2023
94971;82;49;1095;11;1426;2023
94973;7;66;1095;14;1415;0
94975;168;22;1095;2;1293;0
94977;140;3;1095;69;1429;0
94979;174;4;1095;8;1275;2268
94981;21;3;1095;69;1391;2296
94983;137;22;1095;2;1434;0
94985;22;66;1095;14;1418;0
94987;135;16;1095;63;1433;2394
94989;23;16;1095;63;1419;1225
94991;101;67;1095;23;1360;0
94993;33;18;1095;12;1356;1533
94996;95;66;1095;14;1342;0
94998;97;21;1095;6;1425;2268
95000;83;67;1095;23;1394;0
95002;25;18;1095;12;1375;1834
95004;169;3;1095;69;1282;0
95006;93;66;1095;14;1399;0
95008;167;22;1095;2;1288;0
95010;173;16;1095;63;1272;1568
95012;166;67;1095;23;1287;0
95014;163;49;1095;11;1286;1337
95016;150;24;1095;3;1358;2394
95018;88;67;1095;23;1428;0
95021;91;66;1095;14;1396;0
95026;96;21;1095;6;1392;1169
95028;146;4;1095;8;1401;0
95030;145;49;1095;11;1437;2394
95032;98;22;1095;2;1393;0
95034;172;16;1095;63;1263;1169
95035;172;16;1095;63;1302;1169
95037;80;67;1095;23;1369;0
95039;175;14;1095;62;1276;1225
95041;94;66;1095;14;1398;0
95043;90;24;1095;3;1409;1834
95045;99;67;1095;23;1400;0
95047;100;21;1095;6;1370;1666
95049;36;5;1095;58;1355;0
95051;87;14;1095;62;1403;1533
95052;161;66;1095;14;1154;0
95053;161;66;1095;14;1274;0
95058;149;16;1095;63;1436;2191
95060;164;4;1095;8;1292;1568
95062;171;24;1095;3;1290;1498
95064;147;16;1095;63;1402;2072
95065;177;22;1095;2;1168;0
95066;177;22;1095;2;1318;0
95067;155;49;1095;11;1170;1568
95068;155;49;1095;11;1279;1568
95070;148;4;1095;8;1438;2023
95072;89;18;1095;12;1336;1568
95073;158;16;1095;63;1179;1708
95074;158;16;1095;63;1296;1708
95075;78;49;1095;11;1182;1666
95076;78;49;1095;11;1348;1666
95078;178;10;1095;2;1277;0
95080;86;27;1095;1;1427;1568
95081;156;4;1095;8;1196;0
95082;156;4;1095;8;1281;0
95084;50;16;1095;63;1305;1225
95085;162;67;1095;23;1198;0
95086;162;67;1095;23;1291;0
95087;157;27;1095;1;1199;1498
95088;157;27;1095;1;1225;1498
95092;10;4;1095;8;1384;1932
95093;58;5;1095;58;1206;1225
95094;58;5;1095;58;1259;1225
95095;58;5;1095;58;1323;1225
95096;52;18;1095;12;1207;1708
95097;52;18;1095;12;1338;1708
95098;49;14;1095;62;1208;1708
95099;49;14;1095;62;1248;1708
95100;49;14;1095;62;1349;1708
95101;51;5;1095;58;1209;1568
95103;66;16;1095;63;1211;1141
95104;66;16;1095;63;1255;1141
95105;66;16;1095;63;1308;1141
95106;160;66;1095;14;1214;0
95107;160;66;1095;14;1264;0
95108;54;18;1095;12;1215;1568
95110;73;3;1095;69;1217;1666
95111;73;3;1095;69;1252;1666
95112;73;3;1095;69;1334;1666
95113;159;18;1095;12;1218;1498
95114;159;18;1095;12;1280;1498
95115;68;24;1095;3;1219;1225
95116;68;24;1095;3;1246;1225
95118;64;67;1095;23;1220;0
95119;64;67;1095;23;1344;0
95120;69;16;1095;63;1222;1225
95121;69;16;1095;63;1309;1225
95122;75;66;1095;14;1223;0
95123;75;66;1095;14;1300;0
95124;67;49;1095;11;1224;1225
95125;67;49;1095;11;1310;1225
95126;63;14;1095;62;1230;1568
95127;63;14;1095;62;1250;1568
95128;63;14;1095;62;1339;1568
95129;48;14;1095;62;1232;1666
95130;48;14;1095;62;1341;1666
95131;47;5;1095;58;1233;1225
95132;47;5;1095;58;1314;1225
95133;61;18;1095;12;1235;1225
95134;61;18;1095;12;1307;1225
95136;176;16;1095;63;1265;1169
95137;176;16;1095;63;1283;1169
95138;56;21;1095;6;1238;1225
95139;56;21;1095;6;1304;1225
95140;57;21;1095;6;1239;1708
95141;57;21;1095;6;1315;1708
95142;59;24;1095;3;1242;1708
95143;59;24;1095;3;1324;1708
95144;60;18;1095;12;1243;1169
95145;60;18;1095;12;1325;1169
95146;72;14;1095;62;1244;861
95147;72;14;1095;62;1247;861
95148;72;14;1095;62;1329;861
95149;55;24;1095;3;1245;0
95150;55;24;1095;3;1326;0
95151;76;18;1095;12;1249;1708
95152;76;18;1095;12;1320;1708
95153;65;24;1095;3;1251;1708
95154;65;24;1095;3;1330;1708
95155;70;27;1095;1;1253;1533
95156;70;27;1095;1;1332;1533
95157;71;21;1095;6;1254;1533
95158;71;21;1095;6;1322;1533
95160;32;27;1095;1;1364;1533
95161;74;24;1095;3;1267;1141
95162;74;24;1095;3;1316;1141
95163;53;5;1095;58;1273;1533
95164;53;5;1095;58;1303;1533
95165;154;14;1095;62;1284;0
95168;92;14;1095;62;1397;1337
95170;9;18;1095;12;1368;0
95171;9;18;1095;12;1444;0
95173;77;21;1095;6;1346;0
95174;62;24;1095;3;1328;0
95175;62;24;1095;3;1412;0
95177;133;27;1095;1;1432;0
95178;14;21;1095;6;1367;0
95180;16;14;1095;62;1388;0
95183;152;3;1095;69;1441;0
95184;NULL;10;1095;2;1133;0
95185;NULL;3;1095;69;1136;0
95186;NULL;22;1095;2;1149;0
95187;NULL;18;1095;12;1150;1932
95188;NULL;24;1095;3;1166;2296
95189;NULL;21;1095;6;1175;1568
95190;NULL;16;1095;63;1176;0
95191;NULL;4;1095;8;1177;0
95193;NULL;21;1095;6;1181;1498
95194;NULL;18;1095;12;1183;0
95195;NULL;27;1095;1;1184;1225
95196;NULL;21;1095;6;1188;2023
95197;NULL;24;1095;3;1189;0
95198;NULL;14;1095;62;1192;2023
95199;NULL;21;1095;6;1194;0
95200;NULL;18;1095;12;1195;0
95201;NULL;21;1095;6;1200;1666
95202;NULL;14;1095;62;1204;1897
95203;NULL;27;1095;1;1210;1533
95204;NULL;5;1095;58;1212;1897
95205;NULL;24;1095;3;1216;1225
95206;NULL;5;1095;58;1231;0
95207;NULL;14;1095;62;1240;1169
95208;NULL;27;1095;1;1347;0
95209;NULL;49;1095;11;1362;0
95210;NULL;24;1095;3;1411;0
95213;90;67;1096;58;1432;0
95216;29;68;1096;6;1342;0
95218;88;10;1096;2;1424;0
95220;82;10;1096;2;1198;0
95221;82;10;1096;2;1457;0
95224;24;68;1096;6;1436;0
95227;26;68;1096;6;1438;0
95229;89;67;1096;58;1442;0
95232;25;16;1096;71;1399;1652
95235;87;1;1096;75;1430;1344
95237;80;10;1096;2;1214;0
95238;80;10;1096;2;1377;0
95240;86;4;1096;70;1420;2513
95243;83;67;1096;58;1423;0
95246;33;49;1096;59;1451;1617
95248;31;24;1096;3;1449;1288
95250;85;67;1096;58;1459;0
95252;21;18;1096;8;1426;1456
95255;34;24;1096;3;1452;1036
95258;37;24;1096;3;1455;1344
95261;28;27;1096;1;1437;1652
95264;27;16;1096;71;1398;1827
95265;19;27;1096;1;1133;1288
95266;19;27;1096;1;1448;1288
95267;10;67;1096;58;1136;0
95268;10;67;1096;58;1240;0
95269;10;67;1096;58;1418;0
95272;36;24;1096;3;1454;1344
95275;91;4;1096;70;1404;1652
95277;20;22;1096;2;1402;0
95280;30;1;1096;75;1425;1687
95281;16;21;1096;5;1149;1785
95282;16;21;1096;5;1446;1785
95283;3;29;1096;23;1150;1617
95284;3;29;1096;23;1216;1617
95285;3;29;1096;23;1433;1617
95287;22;49;1096;59;1427;1617
95290;23;18;1096;8;1428;1344
95291;81;18;1096;8;1154;1288
95292;81;18;1096;8;1441;1288
95296;35;22;1096;2;1453;0
95298;84;22;1096;2;1374;0
95299;13;68;1096;6;1166;0
95300;13;68;1096;6;1181;0
95301;13;68;1096;6;1388;0
95302;72;68;1096;6;1168;0
95304;75;10;1096;2;1170;0
95305;75;10;1096;2;1375;0
95306;17;67;1096;58;1175;0
95307;17;67;1096;58;1445;0
95308;7;67;1096;58;1176;0
95309;7;67;1096;58;1183;0
95310;7;67;1096;58;1413;0
95311;11;68;1096;6;1177;0
95312;11;68;1096;6;1195;0
95313;11;68;1096;6;1419;0
95314;78;1;1096;75;1179;2051
95315;78;1;1096;75;1458;2051
95316;63;3;1096;69;1182;0
95317;63;3;1096;69;1300;0
95318;14;4;1096;70;1184;0
95319;14;4;1096;70;1434;0
95321;73;16;1096;71;1372;1953
95322;12;49;1096;59;1188;1456
95323;12;49;1096;59;1416;1456
95324;6;3;1096;69;1189;0
95325;6;3;1096;69;1204;0
95326;6;3;1096;69;1443;0
95327;8;4;1096;70;1192;1827
95328;8;4;1096;70;1194;1827
95329;8;4;1096;70;1414;1827
95330;76;29;1096;23;1196;1687
95331;76;29;1096;23;1405;1687
95333;47;3;1096;69;1307;0
95334;77;1;1096;75;1199;1785
95336;1;1;1096;75;1200;2051
95337;1;1;1096;75;1429;2051
95338;46;27;1096;1;1206;1617
95339;46;27;1096;1;1339;1617
95340;42;68;1096;6;1207;0
95341;42;68;1096;6;1315;0
95342;48;21;1096;5;1208;1617
95343;48;21;1096;5;1323;1617
95344;39;18;1096;8;1209;1456
95345;39;18;1096;8;1341;1456
95347;9;1;1096;75;1210;2016
95348;9;1;1096;75;1415;2016
95349;62;24;1096;3;1211;0
95350;62;24;1096;3;1223;0
95352;18;16;1096;71;1212;1953
95353;18;16;1096;71;1219;1953
95354;18;16;1096;71;1417;1953
95355;51;68;1096;6;1215;0
95356;51;68;1096;6;1349;0
95357;69;16;1096;71;1217;1687
95358;69;16;1096;71;1322;1687
95359;79;21;1096;5;1218;1785
95360;79;21;1096;5;1431;1785
95361;64;68;1096;6;1220;0
95362;64;68;1096;6;1330;0
95363;58;4;1096;70;1222;1953
95364;58;4;1096;70;1332;1953
95365;71;22;1096;2;1224;0
95366;71;22;1096;2;1281;0
95367;96;29;1096;23;1225;0
95368;96;29;1096;23;1387;0
95369;38;21;1096;5;1230;1785
95370;38;21;1096;5;1314;1785
95371;5;4;1096;70;1231;0
95372;5;4;1096;70;1439;0
95373;45;22;1096;2;1232;0
95374;45;22;1096;2;1304;0
95375;44;4;1096;70;1233;0
95376;44;4;1096;70;1243;0
95377;44;4;1096;70;1328;0
95378;50;1;1096;75;1235;0
95379;50;1;1096;75;1303;0
95380;40;29;1096;23;1238;1036
95381;40;29;1096;23;1245;1036
95383;54;29;1096;23;1239;0
95384;54;29;1096;23;1325;0
95385;54;29;1096;23;1412;0
95386;53;4;1096;70;1242;0
95388;68;3;1096;69;1244;1652
95389;68;3;1096;69;1316;1652
95390;55;27;1096;1;1246;1617
95392;61;1;1096;75;1247;1288
95393;61;1;1096;75;1308;1288
95394;41;27;1096;1;1248;1260
95395;41;27;1096;1;1324;1260
95396;66;16;1096;71;1249;0
95397;66;16;1096;71;1329;0
95398;49;1;1096;75;1250;1827
95399;49;1;1096;75;1326;1827
95400;56;67;1096;58;1251;0
95401;56;67;1096;58;1309;0
95402;67;24;1096;3;1252;1456
95403;67;24;1096;3;1334;1456
95404;60;1;1096;75;1253;1617
95405;60;1;1096;75;1320;1617
95406;59;67;1096;58;1254;0
95407;59;67;1096;58;1310;0
95408;57;21;1096;5;1255;1344
95409;57;21;1096;5;1348;1344
95410;43;29;1096;23;1259;0
95411;43;29;1096;23;1305;0
95412;110;29;1096;23;1263;0
95413;110;29;1096;23;1370;0
95414;110;29;1096;23;1409;0
95415;99;49;1096;59;1264;1344
95416;99;49;1096;59;1367;1344
95417;99;49;1096;59;1385;1344
95418;116;18;1096;8;1265;0
95419;116;18;1096;8;1360;0
95420;116;18;1096;8;1403;0
95421;70;16;1096;71;1267;1687
95422;70;16;1096;71;1456;1687
95423;111;49;1096;59;1272;1456
95424;111;49;1096;59;1401;1456
95425;52;67;1096;58;1273;0
95426;52;67;1096;58;1338;0
95427;100;18;1096;8;1274;1456
95429;113;29;1096;23;1275;0
95430;113;29;1096;23;1336;0
95431;113;29;1096;23;1394;0
95432;114;27;1096;1;1276;0
95433;114;27;1096;1;1356;0
95434;93;29;1096;23;1277;0
95435;93;29;1096;23;1363;0
95437;104;27;1096;1;1389;0
95438;95;16;1096;71;1279;0
95439;95;16;1096;71;1368;0
95440;95;16;1096;71;1383;0
95441;98;4;1096;70;1280;0
95442;98;4;1096;70;1378;0
95443;98;4;1096;70;1391;0
95444;107;18;1096;8;1282;1456
95446;107;18;1096;8;1397;1456
95447;115;27;1096;1;1283;0
95448;115;27;1096;1;1400;0
95449;94;21;1096;5;1284;0
95450;94;21;1096;5;1361;0
95451;102;16;1096;71;1286;0
95452;102;16;1096;71;1373;0
95453;102;16;1096;71;1408;0
95454;105;27;1096;1;1287;0
95455;105;27;1096;1;1392;0
95456;105;27;1096;1;1393;0
95457;106;18;1096;8;1288;0
95458;106;18;1096;8;1358;0
95459;106;18;1096;8;1369;0
95460;109;27;1096;1;1290;0
95461;109;27;1096;1;1355;0
95462;101;49;1096;59;1291;0
95463;101;49;1096;59;1350;0
95464;101;49;1096;59;1390;0
95465;103;24;1096;3;1292;0
95466;103;24;1096;3;1379;0
95467;117;21;1096;5;1293;0
95468;117;21;1096;5;1364;0
95469;117;21;1096;5;1460;0
95470;97;49;1096;59;1296;0
95471;97;49;1096;59;1333;0
95472;97;49;1096;59;1384;0
95473;112;21;1096;5;1302;0
95474;112;21;1096;5;1376;0
95475;92;24;1096;3;1318;0
95476;92;24;1096;3;1380;0
95477;92;24;1096;3;1382;0
95478;65;49;1096;59;1344;0
95479;65;49;1096;59;1346;0
95481;74;49;1096;59;1371;0
95482;15;21;1096;5;1347;0
95483;15;21;1096;5;1447;0
95484;108;24;1096;3;1359;0
95485;108;24;1096;3;1365;0
95486;108;24;1096;3;1396;0
95487;4;18;1096;8;1362;0
95488;4;18;1096;8;1435;0
95489;2;21;1096;5;1411;0
95490;2;21;1096;5;1444;0
95491;NULL;18;1096;8;1463;NULL
95494;90;68;1097;6;1432;0
95497;29;24;1097;3;1342;2002
95499;88;67;1097;58;1424;0
95501;82;68;1097;6;1198;0
95502;82;68;1097;6;1457;0
95505;24;49;1097;59;1436;1309
95508;26;10;1097;2;1438;0
95510;89;10;1097;2;1442;0
95513;25;68;1097;6;1399;0
95516;87;68;1097;6;1430;0
95518;80;21;1097;5;1214;1505
95519;80;21;1097;5;1377;1505
95521;86;1;1097;75;1420;2240
95524;83;1;1097;75;1423;2436
95527;33;27;1097;1;1451;1309
95529;31;18;1097;8;1449;0
95531;85;16;1097;71;1459;1666
95533;21;24;1097;3;1426;1309
95536;34;4;1097;70;1452;1834
95539;37;67;1097;58;1455;0
95542;28;67;1097;58;1437;0
95545;27;24;1097;3;1398;1505
95546;19;49;1097;59;1133;1701
95547;19;49;1097;59;1448;1701
95548;10;68;1097;6;1136;0
95549;10;68;1097;6;1240;0
95550;10;68;1097;6;1418;0
95553;36;4;1097;70;1454;2065
95555;119;67;1097;58;1404;0
95557;20;67;1097;58;1402;0
95560;30;27;1097;1;1425;1666
95561;16;49;1097;59;1149;2492
95562;16;49;1097;59;1446;2492
95563;3;3;1097;69;1150;1876
95564;3;3;1097;69;1216;1876
95565;3;3;1097;69;1433;1876
95567;22;24;1097;3;1427;2065
95570;23;21;1097;5;1428;1309
95571;81;67;1097;58;1154;0
95572;81;67;1097;58;1441;0
95576;35;4;1097;70;1453;2359
95578;84;3;1097;69;1374;0
95579;13;10;1097;2;1166;0
95580;13;10;1097;2;1181;0
95581;13;10;1097;2;1388;0
95582;72;4;1097;70;1168;2240
